time,ego_id,target_id,distance,relative_speed,camera,ultrasonic,angle,risk_score
774,508,93,52.532,0.174,0.559,0,-1.632,0.095
775,95,106,15.002,0.0,0.816,0,0.0,0.154
775,95,115,18.173,0.0,0.786,0,-0.177,0.144
775,95,116,5.615,0.0,0.922,1,-2.535,0.264
775,95,125,40.518,0.0,0.622,0,-0.079,0.105
775,95,131,45.006,0.0,0.597,0,0.0,0.1
775,95,140,22.906,0.0,0.744,0,-2.699,0.133
775,95,141,77.234,0.0,0.463,0,0.172,0.076
775,95,145,33.046,0.0,0.669,0,-0.097,0.115
775,95,146,78.863,0.0,0.458,0,0.266,0.075
775,95,156,25.286,4.484,0.725,0,-2.809,0.182
775,95,162,4.31,0.0,0.939,1,-0.837,0.285
775,95,163,26.981,0.0,0.712,0,-2.445,0.125
775,95,168,37.541,0.157,0.64,0,2.261,0.111
775,95,176,56.874,0.0,0.54,0,2.005,0.09
775,95,184,38.369,0.0,0.635,0,-2.141,0.108
775,95,196,65.658,0.0,0.504,0,-1.892,0.083
775,95,197,72.815,0.0,0.478,0,-1.859,0.078
775,95,20,52.507,0.0,0.559,0,0.0,0.093
775,95,303,78.503,0.0,0.459,0,-0.248,0.075
775,95,46,22.503,0.0,0.748,0,0.0,0.133
775,95,508,76.71,0.0,0.465,0,1.844,0.076
775,95,53,7.501,0.0,0.899,0,3.142,0.194
775,95,547,64.467,0.322,0.508,0,-1.951,0.088
775,95,56,10.869,0.0,0.86,0,-0.299,0.171
775,95,605,35.514,0.519,0.652,0,-2.309,0.118
775,95,630,35.516,0.0,0.652,0,2.193,0.112
775,95,631,29.939,0.531,0.69,0,-2.495,0.126
775,95,636,24.911,0.0,0.728,0,2.552,0.128
775,95,82,30.004,0.0,0.69,0,0.0,0.12
775,95,89,15.002,0.0,0.816,0,3.142,0.154
775,95,93,31.437,1.009,0.68,0,2.435,0.129
775,95,97,7.501,0.0,0.899,0,0.0,0.194
775,95,98,67.509,0.0,0.497,0,0.0,0.082
776,249,109,15.002,0.0,0.816,0,-1.571,0.154
776,249,112,32.15,0.0,0.675,0,1.471,0.116
776,249,115,69.839,0.0,0.488,0,2.556,0.08
776,249,126,20.765,0.0,0.763,0,-1.416,0.137
776,249,129,47.493,0.0,0.584,0,1.571,0.098
776,249,132,17.287,0.0,0.794,0,1.385,0.146
776,249,134,64.969,0.0,0.506,0,-2.031,0.084
776,249,141,54.994,0.0,0.548,0,1.571,0.091
776,249,143,6.376,0.0,0.913,0,-1.045,0.205
776,249,146,62.495,0.0,0.516,0,1.571,0.085
776,249,147,3.767,0.0,0.947,1,0.556,0.297
776,249,151,13.403,0.0,0.833,0,-1.33,0.16
776,249,215,62.811,0.0,0.515,0,-1.783,0.085
776,249,226,22.503,0.0,0.748,0,-1.571,0.133
776,249,269,66.571,0.0,0.5,0,-1.064,0.082
776,249,274,70.517,0.0,0.486,0,-0.971,0.08
776,249,276,79.638,0.0,0.456,0,-2.261,0.075
776,249,293,7.501,0.0,0.899,0,1.571,0.194
776,249,301,15.002,0.0,0.816,0,1.571,0.154
776,249,303,22.503,0.0,0.748,0,1.571,0.133
776,249,33,68.63,0.0,0.493,0,-2.129,0.081
776,249,41,40.352,0.0,0.623,0,1.274,0.106
776,249,416,72.953,0.0,0.477,0,1.527,0.078
776,249,467,65.46,0.0,0.505,0,1.522,0.083
776,249,48,42.729,0.0,0.609,0,1.361,0.103
776,249,54,39.011,0.0,0.631,0,1.717,0.107
776,249,542,74.179,1.755,0.473,0,-0.975,0.099
776,249,56,76.204,0.0,0.467,0,2.611,0.076
776,249,568,65.158,1.726,0.506,0,-1.23,0.104
776,249,583,62.962,0.0,0.514,0,-1.348,0.085
776,249,61,62.451,0.0,0.516,0,0.733,0.085
776,249,63,47.037,0.097,0.586,0,0.962,0.1
776,249,67,7.501,0.0,0.899,0,-1.571,0.194
776,249,69,74.28,0.0,0.473,0,0.598,0.078
776,249,70,24.698,0.0,0.73,0,1.441,0.129
776,249,81,40.788,0.0,0.62,0,1.9,0.105
776,249,92,10.013,0.0,0.869,0,1.245,0.176
776,249,96,63.722,0.0,0.511,0,2.491,0.084
777,77,106,66.277,0.0,0.501,0,-2.896,0.083
777,77,110,67.65,0.0,0.496,0,-0.24,0.082
777,77,112,25.89,0.0,0.72,0,-1.571,0.127
777,77,115,64.366,0.0,0.509,0,-2.837,0.084
777,77,121,62.517,1.089,0.516,0,-0.314,0.098
777,77,125,43.424,0.0,0.606,0,-2.681,0.102
777,77,126,78.397,0.0,0.46,0,-1.571,0.075
777,77,129,10.869,0.0,0.86,0,-1.87,0.171
777,77,131,37.878,0.0,0.638,0,-2.703,0.109
777,77,136,25.17,0.077,0.726,0,-0.873,0.129
777,77,137,12.531,0.0,0.842,0,1.829,0.163
777,77,141,4.31,0.0,0.939,1,-2.408,0.285
777,77,143,63.395,0.0,0.513,0,-1.571,0.085
777,77,146,5.615,0.0,0.922,1,2.177,0.264
777,77,150,34.766,0.0,0.657,0,1.663,0.113
777,77,151,70.896,0.0,0.485,0,-1.571,0.08
777,77,159,19.876,0.0,0.77,0,1.733,0.14
777,77,174,27.306,0.0,0.709,0,1.688,0.124
777,77,188,42.241,0.0,0.612,0,1.647,0.103
777,77,193,49.724,0.0,0.573,0,1.635,0.096
777,77,20,31.25,0.0,0.681,0,-2.601,0.118
777,77,266,37.587,0.27,0.639,0,-0.539,0.112
777,77,288,67.509,0.0,0.497,0,1.571,0.082
777,77,303,35.522,0.0,0.652,0,-1.661,0.112
777,77,307,60.008,0.0,0.526,0,1.571,0.087
777,77,334,37.505,0.0,0.64,0,1.571,0.109
777,77,399,30.004,0.0,0.69,0,1.571,0.12
777,77,403,22.503,0.0,0.748,0,1.571,0.133
777,77,41,21.114,0.001,0.759,0,-1.152,0.137
777,77,416,15.002,0.0,0.816,0,1.571,0.154
777,77,467,7.501,0.0,0.899,0,1.571,0.194
777,77,48,17.069,0.0,0.796,0,-1.23,0.147
777,77,51,20.812,0.0,0.762,0,-0.884,0.137
777,77,60,39.163,0.0,0.63,0,-0.423,0.107
777,77,63,30.964,0.53,0.683,0,-0.673,0.124
777,77,75,26.22,0.0,0.718,0,-0.661,0.126
777,77,81,25.32,0.0,0.725,0,-2.275,0.128
777,77,82,51.852,0.0,0.562,0,-2.826,0.094
777,77,83,30.715,0.0,0.685,0,-2.463,0.118
777,77,88,25.118,0.0,0.726,0,-2.446,0.128
777,77,91,53.198,0.0,0.556,0,-0.307,0.093
777,77,94,36.855,0.0,0.644,0,-2.591,0.11
777,77,98,19.945,0.0,0.77,0,-2.203,0.139
778,175,108,45.338,1.264,0.595,0,-1.571,0.115
778,175,110,43.547,2.422,0.605,0,-2.366,0.131
778,175,114,16.321,2.232,0.803,0,-1.571,0.176
778,175,124,36.506,0.473,0.646,0,-1.571,0.116
778,175,157,27.098,2.389,0.711,0,1.452,0.153
778,175,166,39.522,2.422,0.628,0,-1.49,0.136
778,175,173,8.455,1.639,0.887,0,-1.571,0.206
778,175,177,9.993,0.047,0.87,0,1.571,0.176
778,175,178,20.694,1.989,0.763,0,1.571,0.161
778,175,183,34.623,3.752,0.658,0,1.571,0.158
778,175,185,48.802,2.194,0.577,0,1.571,0.123
778,175,28,39.592,2.343,0.627,0,-2.124,0.135
778,175,427,79.504,2.422,0.456,0,2.078,0.104
778,175,493,73.403,2.422,0.476,0,1.898,0.107
778,175,50,44.173,1.922,0.601,0,-2.274,0.124
778,175,606,70.038,2.422,0.488,0,1.694,0.109
778,175,63,79.72,2.095,0.455,0,-2.705,0.1
778,175,643,64.514,2.422,0.508,0,1.521,0.113
778,175,683,57.023,2.422,0.539,0,1.515,0.119
778,175,69,49.183,2.422,0.575,0,-2.473,0.125
778,175,768,19.635,2.388,0.772,0,1.407,0.169
778,175,85,36.201,2.388,0.648,0,-1.945,0.139
778,175,87,75.067,2.422,0.47,0,-2.723,0.106
779,193,125,77.61,0.0,0.462,0,-2.049,0.076
779,193,129,60.008,0.0,0.526,0,-1.571,0.087
779,193,131,72.694,0.0,0.478,0,-2.013,0.079
779,193,137,37.505,0.0,0.64,0,-1.571,0.109
779,193,150,15.002,0.0,0.816,0,-1.571,0.154
779,193,188,7.501,0.0,0.899,0,-1.571,0.194
779,193,225,7.501,0.0,0.899,0,1.571,0.194
779,193,253,31.784,0.0,0.677,0,1.78,0.117
779,193,258,15.002,0.0,0.816,0,1.571,0.154
779,193,265,34.139,0.0,0.661,0,1.997,0.113
779,193,266,78.059,0.805,0.461,0,-1.082,0.085
779,193,281,25.591,0.0,0.723,0,1.445,0.127
779,193,285,69.288,0.028,0.49,0,0.465,0.081
779,193,287,37.859,0.0,0.638,0,2.178,0.109
779,193,288,18.173,0.0,0.786,0,1.394,0.144
779,193,307,10.869,0.0,0.86,0,1.272,0.171
779,193,310,48.027,0.0,0.581,0,2.437,0.097
779,193,312,4.31,0.0,0.939,1,0.734,0.285
779,193,316,53.963,0.0,0.553,0,2.528,0.092
779,193,319,5.615,0.0,0.922,1,-0.964,0.264
779,193,321,35.683,2.194,0.651,0,1.058,0.138
779,193,334,12.531,0.0,0.842,0,-1.313,0.163
779,193,356,38.012,0.0,0.637,0,1.125,0.108
779,193,366,46.498,0.0,0.589,0,0.829,0.099
779,193,372,73.508,0.0,0.476,0,2.705,0.078
779,193,399,19.876,0.0,0.77,0,-1.409,0.14
779,193,403,27.306,0.0,0.709,0,-1.453,0.124
779,193,416,34.766,0.0,0.657,0,-1.479,0.113
779,193,457,72.626,0.0,0.479,0,2.65,0.079
779,193,48,66.309,0.0,0.501,0,-1.436,0.083
779,193,506,66.109,0.0,0.502,0,2.596,0.083
779,193,598,39.21,0.0,0.63,0,2.077,0.107
779,193,60,76.363,0.0,0.466,0,-1.036,0.076
779,193,63,74.518,0.613,0.472,0,-1.18,0.085
779,193,72,53.848,0.0,0.553,0,2.451,0.092
779,193,83,71.952,0.0,0.481,0,-1.863,0.079
779,193,87,72.828,0.0,0.478,0,-1.125,0.078
779,193,88,67.65,0.0,0.496,0,-1.811,0.082
780,768,111,53.844,0.009,0.553,0,-1.737,0.092
780,768,114,35.943,0.002,0.65,0,-1.66,0.111
780,768,124,57.499,0.274,0.537,0,-1.626,0.092
780,768,157,7.514,0.003,0.899,0,1.571,0.194
780,768,175,20.866,0.254,0.762,0,-1.725,0.14
780,768,177,12.384,1.026,0.843,0,-1.832,0.176
780,768,178,4.686,2.214,0.934,1,-2.322,0.305
780,768,183,7.396,3.307,0.9,0,2.018,0.234
780,768,185,18.975,4.95,0.778,0,1.74,0.201
780,768,206,38.124,2.859,0.636,0,1.655,0.143
780,768,234,49.9,0.73,0.572,0,1.92,0.104
780,768,244,76.905,1.607,0.464,0,-2.379,0.095
780,768,267,53.554,0.254,0.555,0,2.075,0.095
780,768,275,57.707,0.018,0.536,0,2.193,0.089
780,768,305,79.663,1.269,0.456,0,2.512,0.09
780,768,606,51.465,0.01,0.564,0,1.802,0.094
780,768,643,45.022,0.01,0.597,0,1.571,0.101
780,768,683,37.521,0.009,0.64,0,1.571,0.109
780,768,69,65.092,0.01,0.506,0,-2.268,0.084
780,768,703,30.02,0.01,0.69,0,1.571,0.12
780,768,734,15.017,0.009,0.816,0,1.571,0.154
781,307,129,70.469,0.0,0.486,0,-1.616,0.08
781,307,146,55.486,0.0,0.546,0,-1.629,0.091
781,307,150,25.591,0.0,0.723,0,-1.696,0.127
781,307,188,18.173,0.0,0.786,0,-1.748,0.144
781,307,193,10.869,0.0,0.86,0,-1.87,0.171
781,307,225,4.31,0.0,0.939,1,-2.408,0.285
781,307,253,22.906,0.0,0.744,0,2.013,0.133
781,307,258,5.615,0.0,0.922,1,2.177,0.264
781,307,26,42.968,0.0,0.608,0,0.59,0.103
781,307,265,26.981,0.0,0.712,0,2.267,0.125
781,307,281,15.002,0.0,0.816,0,1.571,0.154
781,307,288,7.501,0.0,0.899,0,1.571,0.194
781,307,290,38.369,0.0,0.635,0,2.572,0.108
781,307,292,28.069,0.0,0.704,0,2.123,0.123
781,307,302,48.302,0.057,0.58,0,0.443,0.098
781,307,312,7.501,0.0,0.899,0,-1.571,0.194
781,307,319,15.002,0.0,0.816,0,-1.571,0.154
781,307,321,28.01,1.655,0.704,0,0.832,0.143
781,307,326,24.574,0.0,0.731,0,1.337,0.129
781,307,356,27.307,0.0,0.709,0,1.066,0.124
781,307,362,31.622,0.0,0.678,0,0.857,0.117
781,307,399,30.004,0.0,0.69,0,-1.571,0.12
781,307,403,37.505,0.0,0.64,0,-1.571,0.109
781,307,41,79.886,0.717,0.455,0,-1.449,0.083
781,307,598,32.632,0.0,0.671,0,2.32,0.116
781,307,72,50.706,0.0,0.568,0,2.651,0.095
781,307,77,60.008,0.0,0.526,0,-1.571,0.087
781,307,88,78.503,0.0,0.459,0,-1.819,0.075
782,244,103,28.078,0.304,0.704,0,0.114,0.126
782,244,108,53.122,0.205,0.557,0,-0.249,0.095
782,244,112,45.793,0.304,0.593,0,-2.997,0.103
782,244,121,15.737,0.282,0.809,0,0.0,0.155
782,244,124,51.715,0.081,0.563,0,-0.094,0.095
782,244,136,26.904,0.198,0.712,0,3.142,0.127
782,244,143,63.236,0.304,0.513,0,-2.37,0.088
782,244,177,65.119,0.187,0.506,0,0.659,0.086
782,244,178,70.063,1.006,0.488,0,0.745,0.092
782,244,183,76.323,1.052,0.466,0,0.83,0.089
782,244,192,61.53,0.304,0.52,0,-0.476,0.09
782,244,210,74.577,0.304,0.472,0,-0.748,0.081
782,244,226,78.015,0.304,0.461,0,-2.242,0.079
782,244,266,7.841,0.758,0.895,0,3.142,0.2
782,244,28,30.779,0.297,0.684,0,0.0,0.122
782,244,35,8.214,0.152,0.89,0,0.0,0.19
782,244,48,39.743,0.304,0.627,0,3.061,0.11
782,244,50,23.262,0.286,0.741,0,0.0,0.135
782,244,504,67.542,0.187,0.497,0,-0.704,0.084
782,244,51,32.272,0.304,0.674,0,3.042,0.12
782,244,60,10.129,0.304,0.868,0,2.82,0.179
782,244,61,3.832,0.304,0.946,1,2.153,0.299
782,244,63,18.199,0.699,0.786,0,3.142,0.152
782,244,67,66.92,0.304,0.499,0,-2.382,0.086
782,244,69,13.285,0.304,0.834,0,0.243,0.164
782,244,73,55.517,0.225,0.546,0,-0.383,0.093
782,244,75,24.819,0.304,0.729,0,3.012,0.132
782,244,83,69.218,0.304,0.491,0,3.142,0.084
782,244,87,17.407,0.304,0.793,0,2.957,0.15
782,244,91,6.27,0.304,0.914,0,0.536,0.21
782,244,94,76.719,0.304,0.465,0,3.142,0.08
783,103,110,7.501,0.0,0.899,0,3.142,0.194
783,103,111,18.172,0.0,0.786,0,-0.177,0.144
783,103,121,12.552,0.022,0.842,0,-2.884,0.163
783,103,124,25.064,0.394,0.727,0,-0.345,0.133
783,103,132,77.298,0.0,0.463,0,-2.815,0.076
783,103,157,63.362,0.0,0.513,0,1.134,0.085
783,103,158,31.412,0.0,0.68,0,-0.549,0.117
783,103,175,37.466,0.015,0.64,0,0.89,0.109
783,103,182,35.903,0.0,0.65,0,-0.729,0.111
783,103,206,78.54,5.137,0.459,0,1.266,0.137
783,103,228,66.998,0.0,0.499,0,-1.159,0.082
783,103,244,27.604,0.478,0.707,0,-3.025,0.129
783,103,28,4.309,0.002,0.939,1,-0.837,0.285
783,103,35,19.922,0.018,0.77,0,-2.98,0.14
783,103,437,59.428,0.01,0.529,0,-1.163,0.088
783,103,50,5.624,0.008,0.922,1,-2.536,0.264
783,103,64,7.501,0.0,0.899,0,0.0,0.194
783,103,69,15.002,0.0,0.816,0,3.142,0.154
783,103,73,33.681,0.071,0.664,0,-0.795,0.115
783,103,734,70.231,0.0,0.487,0,1.179,0.08
783,103,768,56.653,0.002,0.541,0,1.078,0.09
783,103,85,10.869,0.001,0.86,0,-0.299,0.171
783,103,91,22.503,0.0,0.748,0,3.142,0.133
784,147,109,17.287,0.0,0.794,0,-1.757,0.146
784,147,112,30.004,0.0,0.69,0,1.571,0.12
784,147,115,71.491,0.0,0.483,0,2.604,0.079
784,147,126,22.503,0.0,0.748,0,-1.571,0.133
784,147,132,15.002,0.0,0.816,0,1.571,0.154
784,147,143,7.501,0.0,0.899,0,-1.571,0.194
784,147,151,15.002,0.0,0.816,0,-1.571,0.154
784,147,190,62.564,0.0,0.516,0,-1.847,0.085
784,147,209,45.006,0.0,0.597,0,-1.571,0.1
784,147,223,60.556,0.0,0.524,0,-1.462,0.087
784,147,230,67.751,0.0,0.496,0,-1.931,0.082
784,147,239,61.825,0.0,0.519,0,-1.341,0.086
784,147,249,3.767,0.0,0.947,1,-2.586,0.297
784,147,254,74.381,0.0,0.473,0,-2.121,0.078
784,147,271,78.565,0.0,0.459,0,-2.203,0.075
784,147,274,70.451,0.0,0.486,0,-1.024,0.08
784,147,293,6.376,0.0,0.913,0,2.097,0.205
784,147,301,13.403,0.0,0.833,0,1.812,0.16
784,147,4,76.407,0.0,0.466,0,-2.234,0.076
784,147,48,40.211,0.0,0.624,0,1.429,0.106
784,147,54,37.672,0.0,0.639,0,1.809,0.109
784,147,542,76.217,0.051,0.467,0,-0.982,0.077
784,147,602,64.291,0.0,0.509,0,-1.404,0.084
784,147,67,10.013,0.0,0.869,0,-1.896,0.176
784,147,70,22.503,0.0,0.748,0,1.571,0.133
784,147,74,54.588,0.0,0.55,0,-1.629,0.091
784,147,77,55.894,0.0,0.544,0,1.571,0.09
784,147,82,63.358,0.0,0.513,0,2.462,0.085
784,147,88,44.232,0.0,0.601,0,2.022,0.101
784,147,92,7.501,0.0,0.899,0,1.571,0.194
784,147,98,41.514,0.0,0.616,0,1.859,0.104
785,46,106,7.501,0.0,0.899,0,3.142,0.194
785,46,112,57.633,0.0,0.536,0,-0.171,0.089
785,46,115,5.615,0.0,0.922,1,-2.535,0.264
785,46,116,27.306,0.0,0.709,0,-3.024,0.124
785,46,120,15.002,0.0,0.816,0,0.0,0.154
785,46,125,18.173,0.0,0.786,0,-0.177,0.144
785,46,131,22.503,0.0,0.748,0,0.0,0.133
785,46,140,44.304,0.0,0.601,0,-2.919,0.101
785,46,145,10.869,0.0,0.86,0,-0.299,0.171
785,46,146,57.454,0.0,0.537,0,0.369,0.089
785,46,151,78.926,0.0,0.458,0,-0.768,0.075
785,46,156,48.692,0.41,0.578,0,-2.834,0.102
785,46,162,19.876,0.0,0.77,0,-2.98,0.14
785,46,163,46.542,0.0,0.589,0,-2.761,0.099
785,46,176,63.175,2.635,0.513,0,2.396,0.116
785,46,189,64.068,0.0,0.51,0,-2.311,0.084
785,46,196,75.823,0.0,0.468,0,-2.177,0.077
785,46,20,30.004,0.0,0.69,0,0.0,0.12
785,46,221,71.334,1.7,0.483,0,2.279,0.1
785,46,303,56.959,0.0,0.539,0,-0.345,0.09
785,46,334,78.089,0.0,0.461,0,0.756,0.075
785,46,48,62.495,0.0,0.516,0,0.0,0.085
785,46,514,73.017,0.0,0.477,0,2.204,0.078
785,46,557,70.499,0.021,0.486,0,-2.289,0.08
785,46,56,12.531,0.0,0.842,0,-2.883,0.163
785,46,596,59.956,0.086,0.526,0,-2.456,0.088
785,46,631,51.557,0.155,0.564,0,-2.691,0.096
785,46,636,45.373,0.0,0.595,0,2.831,0.1
785,46,82,7.501,0.0,0.899,0,0.0,0.194
785,46,83,33.046,0.0,0.669,0,-0.097,0.115
785,46,88,37.505,0.0,0.64,0,0.0,0.109
785,46,89,37.505,0.0,0.64,0,3.142,0.109
785,46,92,65.338,0.0,0.505,0,-0.517,0.083
785,46,94,25.591,0.0,0.723,0,-0.125,0.127
785,46,95,22.503,0.0,0.748,0,3.142,0.133
785,46,96,4.31,0.0,0.939,1,-0.837,0.285
785,46,97,15.002,0.0,0.816,0,3.142,0.154
786,606,175,71.414,0.0,0.483,0,-1.45,0.079
786,606,177,63.974,0.002,0.51,0,-1.436,0.084
786,606,220,23.014,4.045,0.743,0,-1.188,0.181
786,606,234,10.907,2.92,0.859,0,-0.664,0.206
786,606,267,3.228,2.92,0.954,1,-1.702,0.346
786,606,275,12.405,2.435,0.843,0,-2.881,0.193
786,606,298,34.399,1.444,0.66,0,-3.048,0.13
786,606,321,67.11,0.056,0.498,0,-3.094,0.083
786,606,427,30.004,0.0,0.69,0,3.142,0.12
786,606,442,22.503,0.0,0.748,0,3.142,0.133
786,606,493,15.002,0.0,0.816,0,3.142,0.154
786,606,530,7.501,0.0,0.899,0,3.142,0.194
786,606,627,7.496,0.0,0.899,0,-0.01,0.194
786,606,643,12.833,0.0,0.839,0,-0.407,0.162
786,606,683,17.236,0.0,0.795,0,-0.818,0.147
786,606,734,37.006,0.0,0.643,0,-1.247,0.11
787,323,105,24.409,0.006,0.732,0,-3.01,0.13
787,323,142,31.867,0.006,0.677,0,-3.041,0.117
787,323,15,14.861,0.0,0.818,0,0.034,0.154
787,323,214,63.802,0.0,0.511,0,1.278,0.084
787,323,228,42.749,0.0,0.609,0,1.126,0.103
787,323,235,36.121,0.0,0.649,0,1.037,0.111
787,323,236,29.91,0.0,0.69,0,0.909,0.12
787,323,240,24.433,0.0,0.732,0,0.719,0.129
787,323,242,60.008,0.0,0.526,0,3.142,0.087
787,323,251,18.348,0.0,0.784,0,0.06,0.143
787,323,274,45.006,0.0,0.597,0,3.142,0.1
787,323,294,13.693,0.0,0.83,0,-0.236,0.158
787,323,295,15.002,0.0,0.816,0,3.142,0.154
787,323,322,7.501,0.0,0.899,0,3.142,0.194
787,323,361,7.501,0.0,0.899,0,0.0,0.194
787,323,376,6.635,0.0,0.909,0,-0.503,0.202
787,323,398,3.618,0.0,0.949,1,-2.056,0.301
787,323,423,9.731,0.001,0.873,0,-2.807,0.177
787,323,495,16.996,0.004,0.797,0,-2.952,0.147
787,323,57,17.136,0.0,0.796,0,0.481,0.147
787,323,583,62.016,0.093,0.518,0,-3.09,0.087
788,554,137,76.536,0.0,0.466,0,-1.217,0.076
788,554,225,37.693,0.0,0.639,0,-0.791,0.109
788,554,253,20.17,0.0,0.768,0,-0.159,0.139
788,554,265,12.82,0.0,0.839,0,-0.252,0.162
788,554,281,31.021,0.0,0.682,0,-0.291,0.118
788,554,287,5.863,0.0,0.919,1,-0.577,0.261
788,554,290,4.116,0.0,0.942,1,-2.251,0.289
788,554,292,15.002,0.0,0.816,0,0.0,0.154
788,554,305,67.602,0.85,0.497,0,-0.047,0.092
788,554,307,38.137,0.0,0.636,0,-0.677,0.108
788,554,310,10.585,0.0,0.863,0,-2.834,0.173
788,554,316,17.879,0.0,0.789,0,-2.962,0.145
788,554,319,48.956,0.0,0.577,0,-0.919,0.096
788,554,321,51.162,0.103,0.566,0,-0.063,0.096
788,554,343,74.558,0.74,0.472,0,-2.972,0.086
788,554,345,43.135,0.169,0.607,0,-0.074,0.104
788,554,354,25.294,0.0,0.725,0,-3.015,0.128
788,554,372,40.221,0.0,0.624,0,-3.062,0.106
788,554,386,47.702,0.0,0.583,0,-3.074,0.098
788,554,395,72.922,0.0,0.478,0,0.0,0.078
788,554,399,61.555,0.0,0.52,0,-1.067,0.086
788,554,403,68.22,0.0,0.494,0,-1.12,0.081
788,554,414,45.01,0.004,0.597,0,3.142,0.1
788,554,416,75.043,0.0,0.47,0,-1.164,0.077
788,554,439,62.678,0.0,0.515,0,-3.091,0.085
788,554,443,70.046,0.0,0.488,0,-3.089,0.08
788,554,491,72.713,0.0,0.478,0,-2.882,0.079
788,554,549,7.501,0.0,0.899,0,3.142,0.194
788,554,598,7.501,0.0,0.899,0,0.0,0.194
788,554,72,15.002,0.0,0.816,0,3.142,0.154
789,215,123,15.002,0.0,0.816,0,3.142,0.154
789,215,134,15.979,0.0,0.807,0,2.94,0.15
789,215,147,65.482,0.0,0.504,0,1.318,0.083
789,215,179,19.687,0.0,0.772,0,0.586,0.14
789,215,180,38.292,0.0,0.635,0,3.058,0.108
789,215,190,3.266,0.0,0.953,1,1.772,0.31
789,215,203,7.501,0.0,0.899,0,0.0,0.194
789,215,209,24.641,0.0,0.73,0,0.842,0.129
789,215,212,34.066,0.0,0.662,0,1.173,0.114
789,215,226,41.084,0.0,0.619,0,1.244,0.105
789,215,230,7.501,0.0,0.899,0,3.142,0.194
789,215,239,30.671,0.0,0.685,0,0.105,0.119
789,215,242,38.14,0.0,0.636,0,0.084,0.108
789,215,271,30.004,0.0,0.69,0,3.142,0.12
789,215,274,53.104,0.0,0.557,0,0.06,0.093
789,215,277,68.085,0.0,0.495,0,0.047,0.081
789,215,286,60.593,0.0,0.524,0,0.053,0.087
789,215,293,70.162,0.0,0.487,0,1.382,0.08
789,215,301,77.542,0.0,0.462,0,1.4,0.076
789,215,375,75.731,0.0,0.468,0,3.099,0.077
789,215,4,30.824,0.0,0.684,0,3.038,0.118
789,215,583,36.176,0.044,0.648,0,0.0,0.111
789,215,602,28.621,0.074,0.7,0,0.0,0.123
789,215,62,8.76,0.0,0.884,0,2.768,0.184
789,215,74,15.922,0.0,0.807,0,0.593,0.151
790,434,221,61.54,2.041,0.52,0,-1.874,0.11
790,434,238,39.189,4.123,0.63,0,-2.059,0.156
790,434,250,29.401,2.307,0.694,0,-2.246,0.148
790,434,263,6.476,0.218,0.911,0,2.625,0.206
790,434,265,67.509,0.0,0.497,0,0.0,0.082
790,434,290,52.507,0.0,0.559,0,0.0,0.093
790,434,316,37.505,0.0,0.64,0,0.0,0.109
790,434,343,22.309,1.585,0.749,0,-2.54,0.153
790,434,352,22.503,0.0,0.748,0,0.0,0.133
790,434,367,18.577,0.985,0.782,0,-2.999,0.155
790,434,372,15.002,0.0,0.816,0,0.0,0.154
790,434,385,14.018,0.365,0.826,0,2.912,0.162
790,434,386,7.501,0.0,0.899,0,0.0,0.194
790,434,401,3.888,0.155,0.945,1,0.967,0.296
790,434,414,10.455,0.12,0.864,0,0.311,0.175
790,434,439,7.501,0.0,0.899,0,3.142,0.194
790,434,443,14.861,0.0,0.818,0,-3.108,0.154
790,434,457,17.866,0.01,0.789,0,0.18,0.145
790,434,488,17.136,0.0,0.796,0,-2.66,0.147
790,434,506,25.292,0.002,0.725,0,0.127,0.128
790,434,512,34.017,0.0,0.662,0,-2.034,0.114
790,434,536,32.749,0.0,0.671,0,0.098,0.115
790,434,549,47.702,0.0,0.583,0,0.067,0.098
790,434,554,55.188,0.0,0.547,0,0.058,0.091
790,434,609,62.321,0.0,0.517,0,-1.817,0.085
790,434,72,40.221,0.0,0.624,0,0.08,0.106
791,271,123,15.002,0.0,0.816,0,0.0,0.154
791,271,134,14.701,0.0,0.819,0,0.219,0.155
791,271,180,8.76,0.0,0.884,0,2.768,0.184
791,271,190,29.525,0.0,0.693,0,0.109,0.12
791,271,196,67.412,0.0,0.497,0,2.49,0.082
791,271,201,49.377,0.0,0.574,0,0.505,0.096
791,271,203,37.505,0.0,0.64,0,0.0,0.109
791,271,215,30.004,0.0,0.69,0,0.0,0.12
791,271,252,59.52,0.0,0.528,0,2.692,0.088
791,271,254,7.501,0.0,0.899,0,0.0,0.194
791,271,276,7.501,0.0,0.899,0,3.142,0.194
791,271,278,15.002,0.0,0.816,0,3.142,0.154
791,271,283,22.503,0.0,0.748,0,3.142,0.133
791,271,33,7.559,0.0,0.898,0,0.437,0.193
791,271,384,52.502,0.0,0.559,0,3.14,0.093
791,271,4,3.266,0.0,0.953,1,1.772,0.31
791,271,487,23.376,0.0,0.74,0,3.004,0.132
791,271,489,15.979,0.0,0.807,0,2.94,0.15
791,271,74,44.113,0.0,0.602,0,0.203,0.101
792,395,159,79.293,0.0,0.457,0,-2.196,0.075
792,395,174,73.342,0.0,0.476,0,-2.256,0.078
792,395,178,77.436,0.0,0.463,0,-0.806,0.076
792,395,183,72.209,0.0,0.48,0,-0.734,0.079
792,395,225,53.584,0.0,0.554,0,-2.618,0.092
792,395,258,50.255,0.0,0.57,0,-2.748,0.095
